Code HS6,Label HS6,HHi Européen,HHi Mondial,HHi Français,Part UE Contrôle financier,Part UE Contrôle opérationel,Taux de couverture Exportations/Importations,Taux de couverture de transit (Transit/Importations),Taux de couverture Exportations/Importations françaises,HHI Contrôle financier,HHI Contrôle opérationel,Code ISIC,Label ISIC,Code HS6 2017,Label HS6 2017,Nom Trendeo,Code HS4,Label HS4,Importations,Exportations,Valeur des flux transitant dans l'UE,Importations françaises,Exportations françaises,Valeur des échanges mondiaux,Quantités importées,Quantités exportées,Quantités transitant dans l'UE,Quantités importées en France,Quantité exportées en France,Quantités totales échangées,Premier exporateur vers l'UE,Premier exportateur mondial,Deuxième exporateur vers l'UE,Deuxième exportateur mondial,Troisième exporateur vers l'UE,Troisième exportateur mondial,Quatrième exporateur vers l'UE,Quatrième exportateur mondial,Cinquième exporateur vers l'UE,Cinquième exportateur mondial,Part du premier exportateur vers l'UE,Part du premier exportateur mondial,Part du deuxième exportateur vers l'UE,Part du deuxième exportateur mondial,Part du troisième exportateur vers l'UE,Part du troisième exportateur mondial,Part du quatrième exportateur vers l'UE,Part du quatrième exportateur mondial,Part du cinquième exportateur vers l'UE,Part du cinquième exportateur mondial
480630,"Papiers-calques, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",0.69701608743517,0.6996489191498672,0.2616129468352488,0.19750432701983736,0.17084917440471256,1.0285117695146015,4.587662755119228,0.353350010452727,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480630,"Paper: tracing papers, in rolls or sheets","Fabrication de pâte, de papier et de carton",4806,"Papiers et cartons sulfurisés, papiers ingraissables, papiers-calques et papier dit 'cristal' et autres papiers calandrés transparents ou translucides, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",4215.382,4335.57,19338.751,5080.014,1795.023,53896.67,1296.585,836.295,2851.079,1028.634,355.517,13299.784,China,China,TÃ¼rkiye,TÃ¼rkiye,United Kingdom,USA,USA,Mexico,Norway,Malaysia,0.8289372113844012,0.8335515548443967,0.0921150206553047,0.0539984168669351,0.0280216597214677,0.0380904541867344,0.019008716173291,0.0108643772196529,0.0141424905263627,0.0096032244217681
480640,"Papier dit 'cristal' et autres papiers calandrés transparents ou translucides, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié (à l'excl. des papiers-calques, des papiers ingraissables ainsi que des papiers et cartons sulfurisés)",0.4710554364597938,0.3208019499865222,0.4527578745206966,0.19750432701983736,0.17084917440471256,5.849014616732058,12.479552159308708,2.484013533327375,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480640,"Paper: glassine and other glazed transparent or translucent papers, in rolls or sheets","Fabrication de pâte, de papier et de carton",4806,"Papiers et cartons sulfurisés, papiers ingraissables, papiers-calques et papier dit 'cristal' et autres papiers calandrés transparents ou translucides, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",54311.456,317668.5,677782.6479999999,98006.053,243448.362,1449854.452,34854.63,190739.469,410942.673,56799.26899999999,139308.342,896841.584,"Other Asia, nes",China,China,"Other Asia, nes",TÃ¼rkiye,Thailand,United Kingdom,Japan,Russian Federation,USA,0.6018028682567449,0.4736274320751857,0.3279302436671924,0.2855693474447096,0.0277661493737159,0.1059398943102755,0.021183560241876,0.0431021689930317,0.0098855571097191,0.0348358030424884
480700,"Papiers et cartons assemblés à plat par collage, non couchés ni enduits à la surface ni imprégnés, même renforcés intérieurement, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",0.2238025372861744,0.1435210943469527,0.2075948482234471,0.19750432701983736,0.17084917440471256,3.839816940329082,7.060798738791978,0.737916262971829,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480700,"Paper and paperboard: composite (made by sticking layers together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets","Fabrication de pâte, de papier et de carton",4807,"Papiers et cartons assemblés à plat par collage, non couchés ni enduits à la surface ni imprégnés, même renforcés intérieurement, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",51986.983,199620.498,367069.624,34168.755000000005,25213.68,807861.864,24878.532,185926.233,344166.962,26316.454,15808.302,685972.554,Switzerland,USA,USA,Switzerland,TÃ¼rkiye,China,China,Canada,United Kingdom,TÃ¼rkiye,0.3560943130706392,0.2465250551617278,0.2267409132012911,0.1808991245748848,0.1726830541406875,0.1684965728696358,0.0891327161647368,0.0937567013966337,0.0762932521012038,0.0787483178688488
480810,"Papiers et cartons ondulés, même avec recouvrement par collage, même perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",0.6089219095311493,0.4268921660590213,0.2846565626235284,0.32963566327028854,0.3191371812577309,1.8527809475048287,13.438565231255335,1.203760462930081,0.08276625365150027,0.10513103569277042,1702,Manufacture of corrugated paper and paperboard and of containers of paper and,480810,"Paper and paperboard: corrugated, whether or not perforated, in rolls or sheets, other than paper of heading 4803",Fabrication de papier et carton ondulés et d’emballages en papier et carton,4808,"Papiers et cartons ondulés, même avec recouvrement par collage, crêpés, plissés, gaufrés, estampés ou perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié (à l'excl. des articles du n° 4803)",57891.420000000006,107260.12,777977.624,61968.062000000005,74594.703,1624208.13,32092.307,96024.527,771599.154,47908.332,74591.151,1447871.403,United Kingdom,USA,Switzerland,United Kingdom,TÃ¼rkiye,Canada,China,China,Bosnia Herzegovina,Morocco,0.7747859181896039,0.644181961846574,0.0736579272023384,0.0688744650181421,0.0341224312687441,0.0558059737998756,0.0311095841145371,0.0513450088377425,0.0199084596646618,0.0163860071112511
480840,"Papiers kraft, crêpés ou plissés, même gaufrés, estampés ou perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié",0.2342061035768464,0.1635843072711729,0.1717911636596587,0.19750432701983736,0.17084917440471256,2.5340856502000686,4.0809090510478345,11.52964569115088,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480840,"Paper and paperboard: kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheets, other than paper of heading 4803","Fabrication de pâte, de papier et de carton",4808,"Papiers et cartons ondulés, même avec recouvrement par collage, crêpés, plissés, gaufrés, estampés ou perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié (à l'excl. des articles du n° 4803)",17401.267,44096.301,71012.988,4760.169,54883.062,230337.83,3761.688,14575.271,29629.555,1547.173,20485.043,94473.005,United Kingdom,USA,Switzerland,China,USA,United Kingdom,China,Switzerland,Ukraine,Ukraine,0.352667366117651,0.3298512735659822,0.2148507921865689,0.1596415249239335,0.1850753741092531,0.0961577218963485,0.1630388752727028,0.0774296708312917,0.0484965261437572,0.0730474405642261
480890,"Papiers et cartons crêpés, plissés, gaufrés, estampés ou perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié (à l'excl. des articles du n° 4803 ainsi que des papiers kraft pour sacs de grande contenance ou des autres papiers kraft)",0.498230735754692,0.1370034221430261,0.2363829580683313,0.19750432701983736,0.17084917440471256,1.0612823002621592,1.410024794333051,2.911623777898188,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480890,"Paper and paperboard: other than corrugated (with or without glued flat surface sheets) or kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheets, other than paper of heading 4803","Fabrication de pâte, de papier et de carton",4808,"Papiers et cartons ondulés, même avec recouvrement par collage, crêpés, plissés, gaufrés, estampés ou perforés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont au moins un côté > 36 cm et l'autre > 15 cm à l'état non plié (à l'excl. des articles du n° 4803)",61452.752,65218.718,86649.904,9875.507,28753.761,380911.941,25949.089,18553.297,31608.958,2998.3,8394.565,187186.793,Switzerland,Switzerland,China,China,United Kingdom,Saudi Arabia,Serbia,USA,USA,"Other Asia, nes",0.6936399365808711,0.264826999821811,0.0841919821589112,0.2063313970751533,0.0730433846152244,0.0964025586793038,0.0495384161151969,0.0794957437723822,0.0382640796949174,0.0402963598340102
480920,"Papiers dits 'autocopiants', même imprimés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont un côté au moins > 36 cm à l'état non plié (à l'excl. des papiers carbone et des papiers simil.)",0.4322153256514939,0.2528531354819471,0.3135354293255822,0.19750432701983736,0.17084917440471256,2.9762320947422283,4.536421869064063,0.1459436905471925,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480920,"Paper: self-copy paper, whether or not printed, in rolls or sheets","Fabrication de pâte, de papier et de carton",4809,"Papiers carbone, papiers dits 'autocopiants' et autres papiers pour duplication ou reports (y.c. les papiers couchés, enduits ou imprégnés pour stencils ou pour plaques offset), même imprimés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont un côté au moins > 36 cm à l'état non plié",18215.32,54213.02,82632.376,25037.821,3654.112,404716.472,4660.713,24999.779,36932.556,8315.428,810.173,220591.038,China,Indonesia,Indonesia,China,Thailand,Thailand,United Kingdom,USA,Switzerland,Brazil,0.6210651253999381,0.3656752213143012,0.2034612073792829,0.3168953784319737,0.0378727356972043,0.1087983832939096,0.0372757656741687,0.0677394673249455,0.0333744891662622,0.030123913042407
480990,"Papiers pour duplication ou reports (y.c. les papiers couchés, enduits ou imprégnés pour stencils ou pour plaques offset), même imprimés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont un côté au moins > 36 cm à l'état non plié (à l'excl. des papiers dits 'autocopiants')",0.269085035120459,0.3504689224007022,0.1775967445257518,0.19750432701983736,0.17084917440471256,1.6593902673555696,0.7435801820438476,0.2432867489480914,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",480990,"Paper: carbon paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets","Fabrication de pâte, de papier et de carton",4809,"Papiers carbone, papiers dits 'autocopiants' et autres papiers pour duplication ou reports (y.c. les papiers couchés, enduits ou imprégnés pour stencils ou pour plaques offset), même imprimés, en rouleaux d'une largeur > 36 cm ou en feuilles de forme carrée ou rectangulaire dont un côté au moins > 36 cm à l'état non plié",24464.985,40596.958,18191.678,5172.978,1258.517,407511.418,8271.742,14559.044,5504.552,572.041,369.355,230544.867,Rep. of Korea,China,China,Rep. of Korea,USA,USA,United Kingdom,Japan,Morocco,Thailand,0.3903368017597395,0.4948332483766432,0.2612624532571755,0.3189773417212529,0.1955544219626539,0.0380987898863458,0.0976250751839823,0.0323359917448697,0.0211516581759604,0.0207960574253505
481013,"Papiers et cartons, des types utilisés pour écriture, impression ou autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont <= 10% en poids de la composition fibreuse totale sont constitués par de telles fibres, couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, en rouleaux de tout format",0.1400791677691293,0.191091025263034,0.240856384756839,0.19750432701983736,0.17084917440471256,34.05411965587136,46.84187590385966,0.3762115361409777,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",481013,"Paper and paperboard: coated with kaolin or other inorganic substances, for printing & writing, graphics, containing no, or not more than 10% by weight of total fibres obtained by mechanical or chemi-mechanical process, in rolls","Fabrication de pâte, de papier et de carton",4810,"Papiers et cartons couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, avec ou sans liants, même coloriés en surface, décorés en surface ou imprimés, en rouleaux ou en feuilles de forme carrée ou rectangulaire, de tout format (à l'excl. de tout autre couchage ou enduction)",28237.929,961617.813,1322717.566,159121.027,59863.166,3420688.179,16731.977,728701.582,1045960.815,121637.279,40090.48,2920354.681,Indonesia,China,China,Japan,USA,USA,United Kingdom,Rep. of Korea,TÃ¼rkiye,Brazil,0.2154677844823534,0.284839823512557,0.200856160520837,0.2294952720669144,0.1494362068833022,0.2118367376751304,0.1133337009240302,0.0924167617662402,0.0803273851988224,0.0345292967113734
481014,"Papiers et cartons, des types utilisés pour écriture, impression ou autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont <= 10% en poids de la composition fibreuse totale sont constitués par de telles fibres, couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, en feuilles de forme carrée ou rectangulaire dont un des côtés <= 435 mm et l'autre <= 297 mm à l'état non plié",0.2034994946529953,0.1395568527551541,0.1864808621143226,0.19750432701983736,0.17084917440471256,0.6872111352595921,2.439539974965056,0.9743560155379154,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",481014,"Paper and paperboard: coated with kaolin or other inorganic substances, for printing/writing/graphics, having 10% or less by weight of total fibres got mechanical/chemi-mechanical process, sheets, sides 435mm or less by 297mm or less, unfolded,","Fabrication de pâte, de papier et de carton",4810,"Papiers et cartons couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, avec ou sans liants, même coloriés en surface, décorés en surface ou imprimés, en rouleaux ou en feuilles de forme carrée ou rectangulaire, de tout format (à l'excl. de tout autre couchage ou enduction)",15121.264,10391.501,36888.928,5884.187,5733.293,107343.969,2892.434,2985.764,13191.314,1675.901,2961.911,45290.639,Japan,China,China,USA,Thailand,Japan,United Kingdom,Rep. of Korea,USA,Indonesia,0.3343624580590618,0.2715217917558639,0.2116204042201763,0.154406899759821,0.1712967249298736,0.1336480500483321,0.0991698842107379,0.0983099730718502,0.0635573851498128,0.0896805449695439
481019,"Papiers et cartons, des types utilisés pour écriture, impression ou autres fins graphiques, sans fibres obtenues par un procédé mécanique ou chimico-mécanique ou dont <= 10% en poids de la composition fibreuse totale sont constitués par de telles fibres, couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, en feuilles de forme carrée ou rectangulaire dont un côté > 435 mm ou dont un côté <= 435 mm et l'autre > 297 mm à l'état non plié",0.2870223292333102,0.3120765328393972,0.1923743370261741,0.19750432701983736,0.17084917440471256,6.923423453221229,12.808457311116545,0.1445099552108406,0.12398419544370005,0.08958425793655414,1701,"Manufacture of pulp, paper and paperboard",481019,"Paper and paperboard: coated with kaolin or other inorganic substances, for printing/writing/graphics, having 10% or less by weight of total fibres got by mechanical/chemi-mechanical process, sides exceeding 435mm and 297mm, unfolded, sheets","Fabrication de pâte, de papier et de carton",4810,"Papiers et cartons couchés au kaolin ou à d'autres substances inorganiques sur une ou sur les deux faces, avec ou sans liants, même coloriés en surface, décorés en surface ou imprimés, en rouleaux ou en feuilles de forme carrée ou rectangulaire, de tout format (à l'excl. de tout autre couchage ou enduction)",109295.187,756696.861,1399902.737,218878.187,31630.077,3794157.769,103089.9,551841.687,1099783.083,178101.19,19486.41,3287954.251,Rep. of Korea,Rep. of Korea,China,China,Indonesia,Japan,United Kingdom,India,India,Indonesia,0.4719311656422711,0.4063546118753421,0.1866825572108678,0.3730739211706453,0.1583716673635408,0.0567106180681748,0.0380913845730462,0.0538944182643023,0.0321139575890016,0.0280914240572648
